month;GPR;GPRT;GPRA;GPRH;GPRHT;GPRHA;SHARE_GPR;N10;SHARE_GPRH;N3H;GPRH_NOEW;GPR_NOEW;GPRH_AND;GPR_AND;GPRH_BASIC;GPR_BASIC;SHAREH_CAT_1;SHAREH_CAT_2;SHAREH_CAT_3;SHAREH_CAT_4;SHAREH_CAT_5;SHAREH_CAT_6;SHAREH_CAT_7;SHAREH_CAT_8;GPRC_ARG;GPRC_AUS;GPRC_BEL;GPRC_BRA;GPRC_CAN;GPRC_CHE;GPRC_CHL;GPRC_CHN;GPRC_COL;GPRC_DEU;GPRC_DNK;GPRC_EGY;GPRC_ESP;GPRC_FIN;GPRC_FRA;GPRC_GBR;GPRC_HKG;GPRC_HUN;GPRC_IDN;GPRC_IND;GPRC_ISR;GPRC_ITA;GPRC_JPN;GPRC_KOR;GPRC_MEX;GPRC_MYS;GPRC_NLD;GPRC_NOR;GPRC_PER;GPRC_PHL;GPRC_POL;GPRC_PRT;GPRC_RUS;GPRC_SAU;GPRC_SWE;GPRC_THA;GPRC_TUN;GPRC_TUR;GPRC_TWN;GPRC_UKR;GPRC_USA;GPRC_VEN;GPRC_VNM;GPRC_ZAF;GPRHC_ARG;GPRHC_AUS;GPRHC_BEL;GPRHC_BRA;GPRHC_CAN;GPRHC_CHE;GPRHC_CHL;GPRHC_CHN;GPRHC_COL;GPRHC_DEU;GPRHC_DNK;GPRHC_EGY;GPRHC_ESP;GPRHC_FIN;GPRHC_FRA;GPRHC_GBR;GPRHC_HKG;GPRHC_HUN;GPRHC_IDN;GPRHC_IND;GPRHC_ISR;GPRHC_ITA;GPRHC_JPN;GPRHC_KOR;GPRHC_MEX;GPRHC_MYS;GPRHC_NLD;GPRHC_NOR;GPRHC_PER;GPRHC_PHL;GPRHC_POL;GPRHC_PRT;GPRHC_RUS;GPRHC_SAU;GPRHC_SWE;GPRHC_THA;GPRHC_TUN;GPRHC_TUR;GPRHC_TWN;GPRHC_UKR;GPRHC_USA;GPRHC_VEN;GPRHC_VNM;GPRHC_ZAF;var_name;var_label
01.01.1917;;;;210.63;133.59;280.16;;;7.60;7041;178.31;;189.60;;199.76;;0.78;0.21;1.59;0.00;0.00;3.01;2.77;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.13;0.13;0.94;0.14;0.33;0.28;0.06;0.16;0.01;4.69;0.17;0.13;0.23;0.00;3.11;4.37;0.00;0.67;0.00;0.18;0.00;1.32;0.30;0.00;0.51;0.00;0.50;0.10;0.03;0.06;0.23;0.01;2.30;0.00;0.14;0.09;0.03;0.71;0.00;0.00;6.68;0.01;0.00;0.03;;
01.02.1917;;;;350.21;314.02;406.57;;;12.63;6744;265.25;;262.07;;310.18;;3.19;0.16;2.77;0.00;0.06;6.03;2.30;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.22;0.12;1.11;0.24;0.31;1.01;0.09;0.24;0.04;8.66;0.70;0.12;1.16;0.16;3.40;5.69;0.00;0.67;0.00;0.30;0.01;1.50;0.59;0.01;0.67;0.00;1.33;0.50;0.10;0.22;0.16;0.16;1.19;0.00;0.44;0.15;0.00;0.89;0.01;0.00;12.10;0.01;0.00;0.01;;
01.03.1917;;;;331.69;253.56;407.62;;;11.97;7271;262.68;;250.41;;292.61;;2.32;0.18;2.50;0.00;0.01;5.85;2.54;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0.17;0.92;0.11;0.39;0.37;0.04;0.50;0.10;7.62;0.34;0.17;0.55;0.15;3.48;4.87;0.00;0.22;0.00;0.50;0.06;1.24;1.10;0.01;1.35;0.00;0.59;0.25;0.07;0.15;0.12;0.04;2.53;0.00;0.21;0.29;0.00;0.99;0.00;0.04;11.18;0.03;0.00;0.01;;
01.04.1917;;;;338.61;235.96;434.38;;;12.21;7016;290.10;;284.46;;374.55;;2.00;0.27;2.21;0.00;0.00;6.37;2.67;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.38;0.16;0.87;0.50;0.68;0.38;0.21;0.21;0.09;7.38;0.53;0.13;0.51;0.06;3.72;4.86;0.00;0.41;0.00;0.43;0.06;1.11;0.40;0.01;0.74;0.00;0.63;0.14;0.19;0.11;0.13;0.16;2.34;0.00;0.33;0.10;0.00;0.84;0.00;0.03;11.26;0.04;0.00;0.10;;
01.05.1917;;;;296.02;170.48;396.84;;;10.68;7220;244.37;;274.79;;306.38;;1.61;0.12;1.51;0.00;0.00;4.81;3.43;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.10;0.22;1.19;0.19;0.83;0.29;0.07;0.29;0.03;6.29;0.37;0.06;0.29;0.04;4.63;5.18;0.00;0.51;0.00;0.30;0.01;1.50;0.39;0.00;0.33;0.00;0.51;0.12;0.06;0.04;0.21;0.06;2.31;0.00;0.35;0.12;0.00;0.80;0.00;0.01;9.68;0.03;0.00;0.04;;
01.06.1917;;;;266.42;141.03;371.46;;;9.61;6784;216.94;;264.46;;268.61;;1.06;0.10;1.59;0.00;0.00;4.47;3.27;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0.15;1.55;0.12;0.69;0.32;0.04;0.52;0.01;5.54;0.37;0.12;0.19;0.09;4.45;4.66;0.00;0.44;0.00;0.41;0.04;1.68;0.35;0.00;0.24;0.00;0.55;0.24;0.03;0.03;0.21;0.10;2.73;0.00;0.44;0.09;0.00;0.87;0.00;0.06;8.45;0.01;0.00;0.06;;
01.07.1917;;;;305.02;201.67;389.74;;;11.00;7516;249.89;;285.06;;289.56;;1.26;0.15;2.49;0.00;0.00;4.47;3.73;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0.20;1.48;0.16;0.61;0.41;0.09;0.41;0.03;6.83;0.78;0.15;0.28;0.15;4.43;5.16;0.00;0.65;0.00;0.49;0.01;1.49;0.49;0.03;0.49;0.00;0.93;0.28;0.11;0.04;0.19;0.07;3.19;0.00;0.60;0.21;0.00;0.90;0.00;0.07;9.87;0.03;0.01;0.04;;
01.08.1917;;;;323.64;170.53;449.20;;;11.68;7092;259.96;;288.27;;323.82;;1.25;0.23;1.78;0.00;0.01;4.92;4.44;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.13;0.17;1.97;0.13;0.90;0.42;0.04;0.49;0.01;7.76;0.39;0.10;0.34;0.18;4.85;5.37;0.00;0.69;0.00;0.41;0.06;1.99;0.41;0.01;0.31;0.00;0.65;0.23;0.16;0.08;0.39;0.27;2.92;0.00;0.44;0.25;0.00;0.92;0.00;0.01;10.63;0.03;0.00;0.06;;
01.09.1917;;;;287.94;141.24;410.34;;;10.39;7307;241.06;;255.95;;290.73;;0.93;0.12;1.67;0.00;0.00;4.58;3.86;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.55;0.26;1.56;0.11;0.41;0.34;0.15;0.18;0.03;6.57;0.40;0.05;0.25;0.36;4.09;4.28;0.01;0.36;0.00;0.26;0.04;1.92;0.42;0.00;0.42;0.00;0.53;0.22;0.08;0.11;0.23;0.12;2.75;0.00;0.67;0.12;0.00;0.78;0.00;0.04;9.40;0.01;0.00;0.08;;
01.10.1917;;;;262.83;126.68;381.90;;;9.48;7425;225.20;;260.86;;272.55;;1.02;0.18;1.20;0.01;0.00;3.77;4.24;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.26;0.23;1.70;0.12;0.48;0.19;0.07;0.20;0.04;6.64;0.27;0.15;0.31;0.26;4.20;4.82;0.00;0.42;0.01;0.20;0.05;2.17;0.27;0.01;0.15;0.00;0.71;0.13;0.05;0.07;0.18;0.03;2.05;0.00;0.39;0.30;0.00;0.84;0.00;0.01;8.59;0.03;0.00;0.09;;
01.11.1917;;;;297.85;140.12;423.09;;;10.74;7250;239.58;;287.51;;263.89;;1.09;0.14;1.48;0.00;0.00;4.21;4.55;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.30;0.14;0.95;0.29;0.47;0.39;0.17;0.26;0.06;6.81;0.32;0.11;0.18;0.15;4.32;5.14;0.00;0.70;0.00;0.17;0.23;3.53;0.39;0.01;0.25;0.00;0.39;0.19;0.14;0.10;0.19;0.08;2.01;0.00;0.36;0.33;0.04;0.84;0.00;0.12;9.92;0.06;0.01;0.11;;
01.12.1917;;;;292.80;147.42;408.28;;;10.56;7839;234.08;;270.71;;313.26;;1.21;0.24;1.39;0.00;0.00;5.09;3.42;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.22;0.13;0.89;0.23;0.24;0.32;0.10;0.26;0.05;6.63;0.17;0.06;0.36;0.10;4.45;5.01;0.00;1.42;0.00;0.19;0.28;3.11;0.34;0.00;0.26;0.00;0.57;0.13;0.04;0.04;0.26;0.22;2.55;0.00;0.54;0.18;0.00;1.24;0.00;0.34;9.62;0.05;0.00;0.06;;
01.01.1918;;;;278.31;175.71;359.52;;;10.04;7311;223.78;;266.65;;266.58;;1.57;0.15;1.70;0.00;0.03;4.45;2.98;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0.12;0.92;0.04;0.41;0.42;0.08;0.22;0.01;5.95;0.19;0.12;0.33;0.29;4.45;4.83;0.00;0.67;0.00;0.31;0.10;2.19;0.25;0.00;0.22;0.01;0.71;0.11;0.07;0.04;0.52;0.10;2.49;0.00;0.49;0.16;0.00;0.55;0.00;0.41;9.00;0.00;0.01;0.14;;
01.02.1918;;;;292.11;185.94;384.20;;;10.54;6880;232.35;;275.71;;227.09;;1.42;0.25;1.88;0.00;0.03;4.48;3.60;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.15;0.17;1.13;0.06;0.48;0.52;0.03;0.26;0.03;6.79;0.16;0.12;0.28;0.51;4.75;4.52;0.00;0.73;0.00;0.39;0.17;1.80;0.32;0.00;0.26;0.01;0.86;0.19;0.06;0.01;0.67;0.09;3.14;0.00;0.57;0.17;0.00;0.74;0.00;1.09;9.69;0.01;0.00;0.04;;
01.03.1918;;;;331.93;148.73;485.86;;;11.97;8059;259.17;;300.52;;280.53;;1.19;0.19;1.49;0.00;0.01;4.12;6.02;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.10;0.26;1.19;0.09;0.31;0.48;0.01;0.46;0.00;8.92;0.20;0.12;0.29;0.46;6.50;6.35;0.00;0.41;0.00;0.43;0.16;1.54;1.01;0.01;0.12;0.00;0.97;0.09;0.06;0.10;0.22;0.46;2.79;0.00;0.43;0.25;0.00;0.84;0.00;0.67;10.94;0.00;0.01;0.06;;
01.04.1918;;;;349.80;127.69;527.88;;;12.62;7156;288.05;;302.69;;352.24;;1.02;0.08;1.30;0.00;0.00;4.21;6.69;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.14;0.22;1.26;0.04;0.63;0.43;0.08;0.20;0.00;9.42;0.17;0.03;0.20;0.42;7.71;7.24;0.00;0.57;0.00;0.28;0.06;1.38;0.53;0.03;0.18;0.00;1.06;0.04;0.08;0.06;0.15;0.43;1.37;0.00;0.18;0.18;0.00;0.77;0.00;0.27;11.56;0.00;0.00;0.08;;
01.05.1918;;;;290.07;127.93;413.09;;;10.46;7521;247.81;;296.56;;294.55;;1.25;0.19;1.01;0.00;0.00;3.03;5.52;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.11;0.45;0.60;0.05;0.39;0.41;0.03;0.29;0.01;6.83;0.07;0.08;0.19;0.25;5.73;5.41;0.00;0.40;0.00;0.12;0.08;1.61;0.39;0.00;0.21;0.00;0.55;0.01;0.08;0.03;0.20;0.05;1.30;0.00;0.25;0.12;0.03;0.77;0.00;0.49;9.61;0.01;0.00;0.01;;
01.06.1918;;;;366.07;135.70;550.99;;;13.21;7724;303.63;;331.24;;375.12;;1.29;0.05;1.26;0.00;0.00;4.23;7.21;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06;0.26;0.74;0.10;0.52;0.53;0.03;0.28;0.01;9.30;0.38;0.06;0.35;0.30;7.99;6.38;0.01;0.91;0.00;0.34;0.01;2.63;0.61;0.00;0.35;0.00;0.82;0.12;0.09;0.08;0.27;0.10;1.80;0.00;0.32;0.13;0.00;0.49;0.00;0.39;12.52;0.01;0.00;0.06;;
01.07.1918;;;;408.35;135.63;628.42;;;14.73;7094;311.90;;345.05;;396.53;;1.28;0.11;1.23;0.00;0.01;4.47;8.46;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0.76;0.63;0.08;0.45;0.44;0.06;0.41;0.00;10.57;0.30;0.18;0.25;0.42;8.77;7.15;0.00;0.79;0.01;0.41;0.10;3.59;0.76;0.01;0.25;0.01;0.89;0.17;0.07;0.07;0.35;0.06;2.18;0.00;0.54;0.18;0.04;0.61;0.00;0.45;14.01;0.00;0.01;0.04;;
01.08.1918;;;;393.53;120.71;609.12;;;14.20;6234;313.08;;335.00;;418.93;;1.33;0.03;0.95;0.00;0.00;3.96;8.65;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06;0.91;0.59;0.05;1.12;0.51;0.02;0.38;0.00;10.31;0.32;0.11;0.26;0.26;9.06;7.89;0.00;0.42;0.02;0.27;0.02;1.86;0.91;0.00;0.21;0.00;0.93;0.16;0.14;0.08;0.27;0.06;1.94;0.00;0.47;0.05;0.00;0.34;0.00;0.27;13.09;0.00;0.00;0.03;;
01.09.1918;;;;409.23;162.77;606.68;;;14.76;5812;319.44;;339.34;;369.42;;1.41;0.34;1.36;0.00;0.00;3.22;9.31;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.96;1.60;0.07;0.95;0.46;0.03;0.34;0.02;10.48;0.33;0.09;0.31;0.24;8.52;8.22;0.00;0.86;0.00;0.34;0.03;2.10;0.52;0.00;0.14;0.00;0.95;0.10;0.03;0.05;0.19;0.07;1.94;0.00;0.33;0.19;0.00;0.86;0.00;0.10;13.75;0.00;0.00;0.05;;
01.10.1918;;;;393.58;159.78;582.05;;;14.20;5719;307.24;;342.52;;380.54;;1.54;0.38;1.15;0.00;0.02;3.81;8.24;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.09;0.33;3.41;0.10;0.66;0.91;0.07;0.10;0.00;10.54;0.38;0.03;0.52;0.12;8.45;6.70;0.00;1.56;0.00;0.35;0.03;2.66;0.16;0.02;0.19;0.00;1.47;0.03;0.02;0.05;0.49;0.12;1.33;0.00;0.31;0.24;0.00;1.52;0.00;0.19;13.15;0.00;0.00;0.02;;
01.11.1918;;;;269.87;157.36;353.99;;;9.74;5670;232.36;;298.56;;266.39;;1.73;0.28;0.99;0.00;0.02;3.84;3.54;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.19;1.82;0.00;0.58;0.69;0.02;0.21;0.02;6.37;0.83;0.19;0.32;0.07;4.46;3.93;0.00;0.83;0.00;0.28;0.05;1.53;0.21;0.00;0.19;0.00;1.29;0.09;0.09;0.07;0.32;0.07;1.22;0.00;0.19;0.16;0.00;0.60;0.02;0.09;9.10;0.00;0.00;0.02;;
01.12.1918;;;;196.59;156.56;223.27;;;7.09;6317;176.16;;231.08;;205.17;;1.30;0.25;1.42;0.00;0.00;3.53;1.08;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;0.08;0.51;0.08;0.24;0.36;0.08;0.17;0.00;3.89;0.52;0.11;0.19;0.09;3.01;2.31;0.00;0.30;0.00;0.17;0.02;0.85;0.32;0.02;0.09;0.02;0.51;0.17;0.06;0.03;0.46;0.13;1.38;0.00;0.22;0.13;0.02;0.33;0.00;0.24;6.76;0.00;0.00;0.03;;
01.01.1919;;;;187.20;176.74;191.96;;;6.75;6782;160.47;;233.17;;175.77;;1.75;0.31;1.40;0.00;0.00;2.58;1.34;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.16;0.25;0.55;0.04;0.22;0.28;0.03;0.46;0.00;3.30;0.59;0.04;0.27;0.06;3.10;2.37;0.00;0.13;0.00;0.22;0.01;0.99;0.55;0.01;0.12;0.00;0.34;0.04;0.07;0.06;0.69;0.16;1.67;0.00;0.19;0.22;0.01;0.37;0.00;0.21;6.16;0.00;0.00;0.09;;
01.02.1919;;;;207.40;213.75;207.74;;;7.48;6362;177.63;;219.70;;203.72;;1.98;0.33;1.90;0.00;0.03;2.69;1.65;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0.25;0.79;0.06;0.35;0.35;0.09;0.36;0.02;3.79;0.41;0.02;0.28;0.09;4.28;3.08;0.02;0.31;0.00;0.24;0.00;1.41;0.69;0.00;0.27;0.00;0.35;0.08;0.03;0.08;0.58;0.06;2.12;0.00;0.17;0.19;0.00;0.44;0.00;0.13;6.98;0.00;0.00;0.08;;
01.03.1919;;;;190.18;181.01;197.64;;;6.86;7186;166.09;;217.01;;187.59;;1.67;0.46;1.43;0.00;0.03;2.64;1.42;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.10;0.17;0.57;0.04;0.17;0.35;0.14;0.49;0.03;3.59;0.42;0.10;0.33;0.10;3.90;2.53;0.00;0.97;0.01;0.21;0.04;1.32;0.81;0.01;0.18;0.00;0.24;0.04;0.11;0.03;0.82;0.06;2.05;0.00;0.19;0.24;0.04;0.32;0.00;0.24;6.35;0.03;0.03;0.03;;
01.04.1919;;;;198.13;160.14;226.10;;;7.15;6478;162.66;;214.19;;170.49;;1.28;0.39;1.50;0.00;0.02;2.36;2.35;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.09;0.12;0.45;0.02;0.14;0.32;0.03;0.45;0.02;3.43;0.54;0.08;0.14;0.17;3.72;2.93;0.00;0.79;0.00;0.29;0.06;1.20;0.69;0.05;0.22;0.00;0.29;0.06;0.06;0.02;0.56;0.05;2.39;0.00;0.11;0.22;0.00;0.46;0.00;0.23;6.58;0.02;0.00;0.06;;
01.05.1919;;;;158.05;153.22;162.15;;;5.70;6630;149.80;;188.33;;165.11;;1.25;0.54;1.22;0.00;0.00;2.02;1.31;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0.03;0.51;0.09;0.20;0.35;0.03;0.36;0.05;2.97;0.26;0.03;0.09;0.30;2.82;1.57;0.00;0.42;0.02;0.11;0.00;0.77;0.47;0.06;0.24;0.00;0.20;0.03;0.05;0.08;0.42;0.08;1.25;0.00;0.12;0.06;0.00;0.24;0.00;0.17;5.25;0.03;0.00;0.00;;
01.06.1919;;;;169.16;176.62;159.15;;;6.10;6817;165.78;;197.79;;177.73;;1.42;0.72;1.36;0.00;0.03;2.07;1.19;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.07;0.07;0.54;0.06;0.37;0.29;0.04;0.15;0.01;3.24;0.38;0.15;0.13;0.10;2.79;1.94;0.00;0.38;0.01;0.23;0.01;0.87;0.32;0.03;0.44;0.00;0.25;0.07;0.04;0.06;0.59;0.03;1.04;0.00;0.15;0.22;0.00;0.25;0.00;0.06;5.76;0.00;0.00;0.03;;
01.07.1919;;;;168.72;180.02;159.13;;;6.09;6539;152.98;;194.91;;164.92;;1.44;0.55;1.50;0.00;0.00;2.51;0.75;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0.14;0.43;0.03;0.23;0.08;0.00;0.64;0.05;3.06;0.17;0.11;0.14;0.15;3.12;1.74;0.00;0.70;0.00;0.28;0.03;0.84;0.67;0.05;0.44;0.00;0.12;0.02;0.09;0.14;0.28;0.03;1.22;0.00;0.11;0.06;0.00;0.26;0.00;0.08;5.80;0.02;0.00;0.08;;
01.08.1919;;;;156.36;162.39;146.79;;;5.64;6719;148.46;;194.95;;162.44;;1.27;0.52;1.34;0.00;0.04;1.98;1.03;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.07;0.43;0.01;0.12;0.22;0.01;0.68;0.01;2.23;0.18;0.12;0.18;0.10;2.95;1.80;0.00;0.82;0.01;0.37;0.00;1.06;0.79;0.07;0.63;0.00;0.24;0.04;0.03;0.10;0.45;0.01;1.16;0.00;0.12;0.16;0.00;0.45;0.00;0.13;5.37;0.00;0.00;0.03;;
01.09.1919;;;;142.35;159.66;128.57;;;5.14;6329;148.72;;186.38;;147.30;;1.22;0.74;1.11;0.00;0.03;1.66;0.98;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.19;0.60;0.02;0.24;0.06;0.00;0.49;0.00;2.18;0.27;0.03;0.17;0.08;2.37;2.13;0.00;0.49;0.02;0.27;0.03;1.11;0.57;0.00;0.25;0.00;0.25;0.03;0.02;0.03;0.44;0.02;0.95;0.00;0.06;0.11;0.00;0.36;0.00;0.16;4.83;0.00;0.00;0.03;;
01.10.1919;;;;143.55;148.61;141.39;;;5.18;6836;130.31;;183.69;;117.84;;0.92;0.60;1.35;0.00;0.00;1.77;1.20;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06;0.20;0.41;0.04;0.22;0.09;0.03;0.25;0.00;2.06;0.32;0.07;0.26;0.20;1.76;1.64;0.00;0.25;0.00;0.19;0.00;0.85;0.37;0.01;0.26;0.00;0.31;0.03;0.03;0.04;0.44;0.01;1.36;0.00;0.23;0.13;0.00;0.18;0.00;0.23;4.89;0.00;0.00;0.06;;
01.11.1919;;;;151.65;160.16;142.28;;;5.47;6343;142.71;;174.70;;127.00;;1.10;0.85;1.10;0.00;0.03;2.08;0.95;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.09;0.20;0.41;0.05;0.19;0.08;0.08;0.22;0.02;2.19;0.20;0.11;0.35;0.08;1.84;1.77;0.00;0.30;0.00;0.25;0.02;0.82;0.47;0.05;0.30;0.00;0.30;0.00;0.03;0.06;0.24;0.05;1.15;0.00;0.09;0.06;0.00;0.25;0.00;0.11;5.33;0.00;0.00;0.00;;
01.12.1919;;;;126.97;137.61;112.56;;;4.58;6484;115.82;;154.32;;126.74;;1.14;0.43;1.05;0.00;0.00;1.68;0.66;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0.09;0.26;0.05;0.26;0.08;0.00;0.15;0.00;1.70;0.12;0.05;0.20;0.12;1.79;1.48;0.00;0.22;0.00;0.19;0.00;0.68;0.35;0.00;0.39;0.00;0.14;0.02;0.03;0.03;0.32;0.02;1.05;0.00;0.02;0.08;0.02;0.26;0.02;0.20;4.32;0.00;0.00;0.02;;
01.01.1920;;;;110.38;101.96;117.82;;;3.98;6906;97.47;;154.78;;96.89;;0.77;0.26;0.94;0.00;0.00;1.67;0.71;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.01;0.06;0.03;0.06;0.13;0.03;0.14;0.00;0.98;0.10;0.03;0.13;0.06;1.29;1.19;0.00;0.14;0.00;0.29;0.00;0.51;0.35;0.03;0.14;0.00;0.04;0.01;0.00;0.01;0.58;0.03;1.09;0.00;0.06;0.01;0.00;0.30;0.00;0.14;3.55;0.00;0.00;0.01;;
01.02.1920;;;;94.42;91.54;96.30;;;3.41;6811;86.56;;144.38;;93.47;;0.79;0.32;0.66;0.00;0.01;1.35;0.60;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.03;0.18;0.03;0.06;0.09;0.00;0.21;0.01;0.84;0.06;0.04;0.06;0.12;1.44;1.19;0.00;0.15;0.00;0.19;0.01;0.68;0.29;0.01;0.09;0.00;0.13;0.04;0.00;0.03;0.32;0.01;0.84;0.00;0.00;0.03;0.00;0.25;0.00;0.06;3.13;0.00;0.00;0.03;;
01.03.1920;;;;134.01;139.73;131.08;;;4.83;6847;113.47;;161.04;;109.59;;0.93;0.63;1.12;0.00;0.01;1.69;0.98;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06;0.01;0.22;0.03;0.07;0.09;0.06;0.13;0.00;2.41;0.19;0.18;0.09;0.10;1.68;1.93;0.00;0.25;0.00;0.22;0.01;0.77;0.31;0.04;0.16;0.00;0.48;0.01;0.09;0.07;0.44;0.00;1.15;0.00;0.06;0.06;0.00;0.54;0.00;0.06;4.24;0.01;0.00;0.03;;
01.04.1920;;;;138.17;111.70;163.35;;;4.98;6400;110.81;;169.10;;104.05;;0.91;0.25;1.02;0.00;0.00;1.75;1.64;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.02;0.25;0.03;0.14;0.08;0.02;0.08;0.00;1.70;0.05;0.08;0.05;0.00;1.38;1.14;0.00;0.11;0.00;0.28;0.00;0.75;0.19;0.00;0.66;0.00;0.03;0.00;0.03;0.05;0.27;0.00;0.59;0.00;0.03;0.06;0.02;0.42;0.00;0.08;4.56;0.00;0.00;0.02;;
01.05.1920;;;;95.29;72.09;106.43;;;3.44;6487;87.55;;141.91;;90.13;;0.62;0.18;0.57;0.00;0.00;1.39;0.83;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06;0.05;0.06;0.03;0.15;0.06;0.02;0.11;0.02;0.89;0.06;0.05;0.09;0.05;0.82;0.99;0.00;0.20;0.00;0.14;0.02;0.35;0.23;0.00;0.48;0.00;0.08;0.02;0.02;0.02;0.32;0.03;0.63;0.00;0.06;0.08;0.03;0.25;0.00;0.20;3.05;0.00;0.00;0.02;;
01.06.1920;;;;82.36;74.41;83.61;;;2.97;6429;77.13;;130.74;;79.83;;0.58;0.22;0.61;0.00;0.02;0.95;0.76;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;0.00;0.11;0.06;0.09;0.05;0.05;0.06;0.02;0.65;0.09;0.02;0.06;0.05;0.75;0.95;0.00;0.05;0.00;0.26;0.00;0.39;0.16;0.00;0.14;0.00;0.08;0.03;0.05;0.03;0.39;0.05;0.59;0.00;0.06;0.00;0.00;0.39;0.00;0.20;2.71;0.00;0.00;0.03;;
01.07.1920;;;;110.30;104.02;114.53;;;3.98;6459;95.29;;144.84;;90.52;;0.91;0.26;0.84;0.00;0.00;1.25;1.10;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.06;0.31;0.05;0.11;0.08;0.12;0.33;0.00;1.15;0.00;0.05;0.09;0.06;1.49;1.66;0.00;0.14;0.00;0.22;0.02;0.46;0.33;0.02;0.29;0.00;0.12;0.02;0.05;0.06;0.88;0.05;1.08;0.00;0.05;0.05;0.00;0.60;0.02;0.17;3.51;0.00;0.00;0.02;;
