Date;Value Returns;Momentum Returns;Value-Momentum Spread;Value 12M Returns;Momentum 12M Returns;Value-Momentum 12M Spread;Value 36M Returns;Momentum 36M Returns;Value-Momentum 36M Spread;Rolling Value Mean;Rolling Momentum Mean;Rolling Mean Difference;Value Volatility;Momentum Volatility;Volatility Difference;Value Skewness;Momentum Skewness;Skewness Difference;Value Excess Curtosis;Momentum Excess Kurtosis;Kurtosis Difference;Correlation;Value Drawdown;Momentum Drawdown;Drawdown Difference;Regime;;
31.01.1997;0.000113129;0.01050044;-0.010387311;0.082452464;0.089287196;-0.006834732;0.159658822;0.119428322;0.0402305;0.006638142;0.007189748;-0.000551605;0.005520975;0.009049183;-0.003528208;0.45630463;-0.326221748;0.782526378;-1.466551693;1.926195467;-3.39274716;-0.125741818;0;0;0;1;;
28.02.1997;0.013503448;-0.003996828;0.017500276;0.093968762;0.082676348;0.011292414;0.177742025;0.110957546;0.06678448;0.007527245;0.006682946;0.000844299;0.005708601;0.009519175;-0.003810574;0.0691626;-0.248605471;0.317768071;-1.804805234;1.015088591;-2.819893824;-0.267525395;0;-0.003996828;0.003996828;0;;
31.03.1997;0.008215182;0.011982004;-0.003766823;0.100984368;0.090780842;0.010203526;0.177984249;0.142559788;0.035424461;0.008062618;0.007309531;0.000753087;0.005415427;0.009606826;-0.004191399;-0.146255221;-0.457374002;0.311118781;-1.498251586;0.975571507;-2.473823092;-0.302352544;0;0;0;1;;
30.04.1997;-0.002277115;0.022884822;-0.025161936;0.091662504;0.111811508;-0.020149004;0.162320535;0.176448806;-0.014128271;0.007352643;0.008921911;-0.001569268;0.006180203;0.010498299;-0.004318095;-0.190933681;-0.546817903;0.355884222;-1.569706504;0.478572952;-2.048279456;-0.458462661;-0.002277115;0;-0.002277115;1;;
30.05.1997;-0.00806923;-0.008591622;0.000522392;0.08129319;0.099665283;-0.018372093;0.139446757;0.169081493;-0.029634736;0.006559947;0.00800937;-0.001449424;0.007480371;0.011544438;-0.004064067;-0.626779212;-0.486853483;-0.139925728;-0.600900489;-0.416935417;-0.183965072;-0.110090154;-0.01032797;-0.008591622;-0.001736348;0;;
30.06.1997;0.007730579;0.013638248;-0.005907669;0.07912136;0.105342459;-0.026221099;0.149589077;0.193806845;-0.044217768;0.006390934;0.008443218;-0.002052284;0.007424228;0.011659024;-0.004234797;-0.567434675;-0.594396568;0.026961893;-0.581249971;-0.435072381;-0.14617759;-0.103407987;-0.002677232;0;-0.002677232;1;;
31.07.1997;-0.006786722;0.028790036;-0.035576757;0.055530961;0.151842154;-0.096311192;0.125932708;0.230482159;-0.104549451;0.004541131;0.011904226;-0.007363095;0.007731517;0.01094073;-0.003209213;-0.336552089;-0.405865102;0.069313013;-1.127084261;-0.04122418;-1.08586008;-0.106038899;-0.009445784;0;-0.009445784;1;;
29.08.1997;0.001829406;-0.012205126;0.014034533;0.055412173;0.132238122;-0.076825948;0.121815902;0.207505257;-0.085689355;0.004531734;0.010478969;-0.005947235;0.007735031;0.012878778;-0.005143747;-0.332282731;-0.546770532;0.214487802;-1.134336822;-0.510003151;-0.624333671;-0.047142179;-0.007633657;-0.012205126;0.004571469;0;;
30.09.1997;-0.003031106;0.02000861;-0.023039717;0.048830849;0.127439099;-0.07860825;0.127385624;0.214788092;-0.087402468;0.00401041;0.010117158;-0.006106748;0.008036082;0.012509342;-0.00447326;-0.152881127;-0.593018479;0.440137352;-1.522549648;-0.367964464;-1.154585184;-0.09754467;-0.010641625;0;-0.010641625;1;;
31.10.1997;0.002415492;-0.003438534;0.005854027;0.036296329;0.106133767;-0.069837438;0.129549293;0.20045778;-0.070908487;0.003000017;0.008517587;-0.00551757;0.007322327;0.012942436;-0.005620109;-0.027433995;-0.222424375;0.19499038;-1.285001975;-0.968676406;-0.316325569;-0.158296298;-0.008251838;-0.003438534;-0.004813303;0;;
28.11.1997;-0.005456155;0.017374243;-0.022830398;0.020589;0.115629452;-0.095040452;0.112701322;0.220020332;-0.10731901;0.001724477;0.009239202;-0.007514726;0.007353647;0.013193407;-0.005839761;0.350120303;-0.374087255;0.724207558;-1.138386147;-1.076207869;-0.062178278;-0.215716699;-0.013662969;0;-0.013662969;1;;
31.12.1997;-0.00476666;0.014595388;-0.019362049;0.003177647;0.11636804;-0.113190394;0.108428564;0.222619752;-0.114191188;0.000285021;0.00929514;-0.009010119;0.006713955;0.013216479;-0.006502525;0.694333726;-0.384966275;1.079300001;-0.399579995;-1.085812479;0.686232484;-0.322239246;-0.018364503;0;-0.018364503;1;;
30.01.1998;0.003867881;0.00201798;0.001849901;0.006943904;0.106996894;-0.10005299;0.105530519;0.23110297;-0.125572451;0.000597917;0.008588269;-0.007990352;0.006792252;0.013372077;-0.006579825;0.520643472;-0.198850138;0.71949361;-0.712711308;-1.29662512;0.583913812;-0.338051135;-0.014567654;0;-0.014567654;0;;
27.02.1998;0.010415485;-0.003229362;0.013644847;0.003875927;0.107849886;-0.103973959;0.123497116;0.222514745;-0.099017629;0.000340587;0.008652224;-0.008311637;0.006299487;0.013308096;-0.007008609;0.274718551;-0.203162708;0.477881259;-1.343965978;-1.266255741;-0.077710238;-0.315720278;-0.004303898;-0.003229362;-0.001074536;0;;
31.03.1998;-0.001206521;0.013788552;-0.014995073;-0.005505226;0.109827573;-0.115332799;0.146925945;0.232663511;-0.085737566;-0.000444555;0.00880277;-0.009247325;0.005795812;0.013359307;-0.007563496;0.567996834;-0.236894572;0.804891405;-0.56311412;-1.291503161;0.72838904;-0.380292581;-0.005505226;0;-0.005505226;1;;
30.04.1998;-0.002992871;0.004982145;-0.007975016;-0.006218667;0.090403212;-0.096621878;0.133322667;0.231706135;-0.098383468;-0.000504202;0.00731088;-0.007815082;0.005820018;0.012623089;-0.006803071;0.592083166;-0.007654467;0.599737633;-0.582277942;-0.987287526;0.405009584;-0.358139007;-0.008481621;0;-0.008481621;1;;
29.05.1998;-0.002260387;0.017298744;-0.019559132;-0.000398987;0.118878801;-0.119277788;0.122789886;0.258805668;-0.136015783;-2.01316E-05;0.00946841;-0.009488542;0.00535674;0.011846652;-0.006489911;0.736509709;-0.343554559;1.080064268;-0.318999942;-0.524286382;0.205286441;-0.630037356;-0.010722836;0;-0.010722836;1;;
30.06.1998;-0.010423784;0.024630946;-0.03505473;-0.018406896;0.131012811;-0.149419707;0.1119374;0.269961948;-0.158024548;-0.001532995;0.010384469;-0.011917464;0.005529579;0.012599494;-0.007069914;0.654350328;-0.361648601;1.015998929;0.849500692;-0.865257386;1.714758078;-0.800181824;-0.021034848;0;-0.021034848;1;;
31.07.1998;-0.011392558;0.018122221;-0.02951478;-0.022958846;0.11928502;-0.142243866;0.09428955;0.305463955;-0.211174405;-0.001916815;0.009495484;-0.011412299;0.006061655;0.011512223;-0.005450568;0.326580855;-0.60819429;0.934775145;0.439682958;-0.818776356;1.258459314;-0.777632721;-0.032187765;0;-0.032187765;1;;
31.08.1998;-0.00848353;0.002125745;-0.010609276;-0.03301661;0.135523543;-0.168540153;0.075198834;0.32836625;-0.253167416;-0.002776226;0.010689723;-0.01346595;0.006211462;0.009648958;-0.003437496;0.652244424;-0.288630183;0.940874607;0.521142514;-1.450631984;1.971774499;-0.690023736;-0.04039823;0;-0.04039823;1;;
30.09.1998;0.018045997;-0.019257554;0.037303551;-0.012573435;0.091810526;-0.104383961;0.104970046;0.268139737;-0.163169691;-0.001019801;0.007417543;-0.008437344;0.008638626;0.012452229;-0.003813602;1.027201186;-0.727722636;1.754923823;0.863065115;0.28776997;0.575295145;-0.851149714;-0.023081259;-0.019257554;-0.003823705;0;;
30.10.1998;0.00594613;-0.022906649;0.028852779;-0.00909559;0.070481694;-0.079577284;0.118868158;0.219300409;-0.100432251;-0.000725581;0.0057952;-0.006520781;0.008824391;0.015002291;-0.0061779;0.89083347;-0.88475452;1.77558799;0.337994976;-0.069915927;0.407910904;-0.807112984;-0.017272373;-0.041723076;0.024450704;0;;
30.11.1998;0.001809566;0.004698546;-0.00288898;-0.001856457;0.057144319;-0.059000776;0.114014003;0.219767322;-0.10575332;-0.000120104;0.004738892;-0.004858996;0.008718935;0.014552398;-0.005833463;0.693219064;-0.76256412;1.455783185;0.212481774;0.005593488;0.206888287;-0.799376101;-0.015494062;-0.037220568;0.021726506;1;;
31.12.1998;-0.015487252;0.03179701;-0.047284262;-0.012608397;0.075067323;-0.08767572;0.080668047;0.268922586;-0.188254538;-0.001013487;0.006172361;-0.007185848;0.009729053;0.016348001;-0.006618948;0.412523956;-0.383699304;0.79622326;-0.191070467;-0.221304392;0.030233925;-0.840399008;-0.030741353;-0.006607061;-0.024134292;1;;
29.01.1999;-0.000625049;0.007163624;-0.007788673;-0.017027585;0.080588095;-0.097615681;0.071409371;0.303013694;-0.231604323;-0.001387898;0.006601164;-0.007989062;0.009609844;0.01629653;-0.006686686;0.554114331;-0.480263737;1.034378068;0.101612629;-0.107767028;0.209379657;-0.840397605;-0.031347187;0;-0.031347187;1;;
26.02.1999;0.004324288;-0.004858629;0.009182917;-0.022953345;0.078821824;-0.101775169;0.073001338;0.293985144;-0.220983806;-0.001895498;0.006465392;-0.008360889;0.009075729;0.016392382;-0.007316653;0.646615089;-0.455814235;1.102429324;0.914664132;-0.204051435;1.118715568;-0.85425468;-0.027158454;-0.004858629;-0.022299824;0;;
31.03.1999;0.013256946;-0.035076938;0.048333884;-0.008804792;0.026821674;-0.035626466;0.085282629;0.2430484;-0.157765771;-0.000690209;0.002393268;-0.003083476;0.010080344;0.020065715;-0.009985371;0.40971644;-0.480342074;0.890058514;-0.40969045;-0.430409133;0.020718683;-0.887028429;-0.014261546;-0.039765142;0.025503596;0;;
30.04.1999;0.028661596;-0.033455676;0.062117272;0.022665149;-0.01245145;0.035116599;0.109462646;0.197227662;-0.087765016;0.001947664;-0.000809884;0.002757548;0.013109581;0.022531361;-0.00942178;0.676223406;-0.263283837;0.939507243;-0.017278605;-1.184426138;1.167147534;-0.898230693;0;-0.071890448;0.071890448;0;;
31.05.1999;-0.003164055;0.001121461;-0.004285516;0.021738906;-0.02815564;0.049894546;0.10435852;0.195749694;-0.091391174;0.001872358;-0.002157991;0.004030349;0.013138515;0.021822181;-0.008683666;0.689559532;-0.129352301;0.818911832;-0.028091912;-0.956241262;0.92814935;-0.904733943;-0.003164055;-0.07084961;0.067685554;1;;
30.06.1999;-0.003451313;0.010689668;-0.014140981;0.028937993;-0.041378695;0.070316688;0.089910889;0.198426637;-0.108515748;0.002453397;-0.003319764;0.005773161;0.012691878;0.020603403;-0.007911525;0.691165205;-0.163805521;0.854970725;0.227593392;-0.673942947;0.90153634;-0.898420297;-0.006604448;-0.0609173;0.054312852;1;;
30.07.1999;-0.011776868;-0.005190314;-0.006586554;0.028538005;-0.063328804;0.091866809;0.060728353;0.207593662;-0.146865309;0.002421371;-0.005262475;0.007683847;0.012730418;0.019465477;-0.006735059;0.681948783;0.020439513;0.66150927;0.211594193;-0.14077414;0.352368333;-0.829655544;-0.018303536;-0.065791434;0.047487898;1;;
31.08.1999;-0.009641775;0.005850821;-0.015492596;0.027336513;-0.059847035;0.087183548;0.048464759;0.208738726;-0.160273968;0.002324851;-0.004952053;0.007276903;0.012824656;0.019623076;-0.006798419;0.670399667;-0.023010068;0.693409735;0.157733712;-0.251780337;0.409514049;-0.836138904;-0.027768833;-0.060325547;0.032556715;1;;
30.09.1999;-0.01674674;0.011098566;-0.027845305;-0.007773736;-0.030747248;0.022973512;0.027592624;0.193101555;-0.165508931;-0.000574544;-0.002422376;0.001847832;0.012880158;0.01956783;-0.006687673;0.934563275;-0.388601243;1.323164518;1.177323734;-0.066653254;1.243976987;-0.832432763;-0.044050535;-0.049896509;0.005845974;1;;
29.10.1999;-0.017659932;0.017325295;-0.034985228;-0.031057841;0.009161858;-0.040219699;-0.005021781;0.194944468;-0.199966249;-0.002541716;0.000930286;-0.003472002;0.013577512;0.019181859;-0.005604346;1.093942852;-0.79685566;1.890798512;1.269835212;0.719688718;0.550146494;-0.849089063;-0.060932538;-0.033435685;-0.027496852;1;;
30.11.1999;-0.02795018;0.041426455;-0.069376636;-0.059841229;0.046052929;-0.105894157;-0.042265599;0.233695302;-0.275960902;-0.005021694;0.003990945;-0.00901264;0.015316925;0.02248375;-0.007166825;0.849932895;-0.351275468;1.201208363;0.954399059;0.225794885;0.728604174;-0.894033885;-0.087179642;0;-0.087179642;1;;
31.12.1999;-0.02158235;0.032760208;-0.054342558;-0.065661732;0.047029435;-0.112691168;-0.074510677;0.256614155;-0.331124833;-0.005529619;0.004071212;-0.009600831;0.015789299;0.022593493;-0.006804193;0.797655599;-0.337097963;1.134753562;0.681550864;0.203186123;0.478364741;-0.910204175;-0.106880451;0;-0.106880451;1;;
31.01.2000;-0.011627908;0.012994685;-0.024622592;-0.075948554;0.053091302;-0.129039856;-0.085375652;0.259715888;-0.345091541;-0.006446524;0.004557133;-0.011003658;0.015798065;0.02272835;-0.006930285;0.99598611;-0.401784783;1.397770894;0.972066726;0.152095814;0.819970912;-0.920565577;-0.117265562;0;-0.117265562;1;;
29.02.2000;-0.039662073;0.031888017;-0.071550089;-0.116419207;0.091977811;-0.208397018;-0.133354256;0.305101998;-0.438456253;-0.010112054;0.007619354;-0.017731408;0.018018668;0.023794864;-0.005776196;0.707983731;-0.644158192;1.352141924;1.122380499;0.027280436;1.095100063;-0.913361746;-0.15227664;0;-0.15227664;1;;
31.03.2000;0.015332064;-0.022441445;0.037773509;-0.114609662;0.106277063;-0.220886725;-0.127236697;0.260707816;-0.387944513;-0.009939128;0.008672312;-0.01861144;0.018271514;0.021941088;-0.003669574;0.711283894;-0.471209139;1.182493032;0.973960982;-0.01411532;0.988076302;-0.924505632;-0.139279291;-0.022441445;-0.116837846;0;;
28.04.2000;0.012221355;-0.011022688;0.023244043;-0.128760118;0.131953175;-0.260713293;-0.114554085;0.218916735;-0.33347082;-0.011309148;0.010541727;-0.021850875;0.015523818;0.018748852;-0.003225034;0.118543173;-0.004315546;0.122858719;0.186099544;-0.420957121;0.607056665;-0.892210078;-0.128760118;-0.033216768;-0.09554335;0;;
31.05.2000;-0.00233473;-0.010980284;0.008645554;-0.128035283;0.118269911;-0.246305194;-0.10943519;0.215979922;-0.325415112;-0.011240037;0.009533249;-0.020773286;0.015565167;0.019607432;-0.004042265;0.10689418;0.049394015;0.057500164;0.144093638;-0.805824943;0.94991858;-0.885304155;-0.130794228;-0.043832323;-0.086961905;0;;
30.06.2000;-0.006258622;0.011746066;-0.018004687;-0.130491635;0.119438754;-0.249930389;-0.121797909;0.213710023;-0.335507932;-0.01147398;0.009621282;-0.021095262;0.01545819;0.019615466;-0.004157276;0.153311565;0.033310896;0.120000669;0.263503939;-0.812158894;1.075662832;-0.890387195;-0.136234258;-0.032601115;-0.103633143;1;;
31.07.2000;0.016564511;-0.004483977;0.021048488;-0.105554892;0.120233581;-0.225788473;-0.101150681;0.174455169;-0.27560585;-0.009112198;0.009680143;-0.018792341;0.017445086;0.019567981;-0.002122896;0.068970073;0.029175756;0.039794317;-0.577966719;-0.790562896;0.212596177;-0.897853903;-0.1219264;-0.036938909;-0.084987492;0;;
31.08.2000;-0.016171587;0.028675796;-0.044847383;-0.111452312;0.145654154;-0.257106466;-0.117301315;0.223061224;-0.340362539;-0.009656349;0.011582224;-0.021238574;0.017564537;0.020259052;-0.002694515;0.17206035;-0.222124887;0.394185237;-0.646081518;-1.060632755;0.414551237;-0.892932702;-0.136126244;-0.009322365;-0.126803879;1;;
29.09.2000;0.000573035;-0.006906365;0.007479399;-0.095800754;0.125253153;-0.221053907;-0.114110272;0.190788298;-0.30489857;-0.008213035;0.010081814;-0.018294848;0.017640375;0.020952978;-0.003312603;-0.097057792;-0.017454433;-0.079603358;-0.714074476;-1.400374949;0.686300473;-0.900617013;-0.135631214;-0.016164346;-0.119466868;0;;
31.10.2000;0.004778899;-0.003239596;0.008018495;-0.075146833;0.102506535;-0.177653368;-0.1120216;0.191026008;-0.303047608;-0.006343132;0.008368073;-0.014711205;0.017736965;0.02114678;-0.003409815;-0.41718706;0.243807215;-0.660994275;-0.614815391;-1.427155773;0.812340382;-0.903545885;-0.131500483;-0.019351576;-0.112148907;0;;
30.11.2000;0.011995677;-0.005986129;0.017981806;-0.037140496;0.052313184;-0.089453679;-0.096439732;0.163678342;-0.260118074;-0.003014311;0.004417024;-0.007431335;0.017048258;0.018695907;-0.001647649;-0.824612781;0.47348217;-1.298094951;0.307406188;-1.143334022;1.450740211;-0.889613015;-0.121082243;-0.025221864;-0.095860379;0;;
29.12.2000;0.018132575;-0.004824507;0.022957082;0.001942909;0.014016887;-0.012073978;-0.075649794;0.14140492;-0.217054714;0.000295266;0.001284964;-0.000989698;0.016970705;0.01653992;0.000430785;-1.193784263;0.806439142;-2.000223405;1.488237234;-0.1518774;1.640114634;-0.862730975;-0.105145201;-0.029924688;-0.075220513;0;;
31.01.2001;0.016303702;-0.034618551;0.050922253;0.030258033;-0.033644395;0.063902428;-0.064199031;0.099672019;-0.16387105;0.002622901;-0.002682805;0.005305706;0.017101692;0.019003074;-0.001901382;-1.533395462;0.534053149;-2.067448611;2.417296104;0.366704082;2.050592022;-0.835875499;-0.090555755;-0.06350729;-0.027048465;0;;
28.02.2001;0.018438275;0.016860643;0.001577632;0.092588539;-0.047717421;0.14030596;-0.056768687;0.12183601;-0.178604698;0.007464596;-0.003935086;0.011399683;0.011273256;0.01689613;-0.005622873;-0.944927449;0.261516308;-1.206443757;-0.088933339;0.582302946;-0.671236285;-0.546216639;-0.073787172;-0.047717421;-0.026069751;0;;
30.03.2001;0.003086951;0.01183266;-0.008745709;0.079411698;-0.014329515;0.093741213;-0.052714058;0.119671663;-0.172385721;0.00644417;-0.001078911;0.007523081;0.011048327;0.016372135;-0.005323808;-0.716472214;-0.092538428;-0.623933786;-0.265603292;0.855505817;-1.12110911;-0.519113387;-0.070927999;-0.036449385;-0.034478613;1;;
30.04.2001;-0.004351801;-0.018747201;0.014395399;0.06173843;-0.0220282;0.083766629;-0.054005218;0.093234302;-0.14723952;0.005063074;-0.00172262;0.006785694;0.011293638;0.016940624;-0.005646986;-0.338052143;-0.048365417;-0.289686727;-0.856463347;0.373672246;-1.230135593;-0.377932242;-0.074971136;-0.054513262;-0.020457873;0;;
31.05.2001;-0.001740803;0.000922341;-0.002663144;0.062370501;-0.010258534;0.072629034;-0.05351258;0.075635493;-0.129148074;0.005112568;-0.000730735;0.005843303;0.01125952;0.016695992;-0.005436472;-0.350089299;-0.245636831;-0.104452468;-0.817445885;0.670482664;-1.48792855;-0.426738423;-0.076581428;-0.053641201;-0.022940227;1;;
29.06.2001;0.012958825;0.014522088;-0.001563263;0.08291513;-0.007542887;0.090458017;-0.031148113;0.065023432;-0.096171545;0.006714022;-0.0004994;0.007213421;0.010854528;0.016902538;-0.006048009;-0.759470137;-0.249728792;-0.509741345;-0.036599935;0.520252026;-0.556851962;-0.309853949;-0.064615009;-0.039898095;-0.024716914;1;;
31.07.2001;0.011256518;0.001250789;0.010005729;0.077260687;-0.001825742;0.07908643;-0.008951638;0.047374794;-0.056326432;0.006271689;-2.15026E-05;0.006293191;0.010519605;0.016860657;-0.006341052;-0.763659326;-0.352100434;-0.411558893;0.177627689;0.614496264;-0.436868575;-0.295020759;-0.054085831;-0.03869721;-0.015388621;0;;
31.08.2001;0.003633716;0.008868697;-0.005234981;0.098946861;-0.021045536;0.119992397;0.003159887;0.05442221;-0.051262323;0.007922131;-0.001672094;0.009594225;0.007907727;0.014616014;-0.006708286;-0.071147285;-0.933230294;0.862083009;-1.438573599;1.135255181;-2.573828781;0.061116476;-0.050648647;-0.030171707;-0.020476941;1;;
28.09.2001;-0.013647676;0.018955191;-0.032602867;0.083328006;0.004447815;0.07888019;-0.028070354;0.095505745;-0.123576099;0.006737071;0.000483035;0.006254036;0.009918984;0.015644513;-0.005725529;-0.681168952;-1.006216446;0.325047494;-0.127926465;0.98141923;-1.109345695;-0.219715493;-0.063605087;-0.011788427;-0.051816661;1;;
31.10.2001;0.006602783;-0.00881017;0.015412953;0.085294473;-0.001165721;0.086460194;-0.027435906;0.111310554;-0.138746459;0.006889062;1.88209E-05;0.006870241;0.009900207;0.01584636;-0.005946154;-0.739481042;-0.883348892;0.14386785;-0.035312625;0.590471975;-0.6257846;-0.220338537;-0.057422275;-0.020494739;-0.036927536;0;;
30.11.2001;0.018215558;-0.022906378;0.041121936;0.091964859;-0.018168024;0.110132883;-0.011508848;0.080776376;-0.092285224;0.007407385;-0.0013912;0.008798585;0.010344709;0.017130053;-0.006785344;-0.698667653;-0.659002581;-0.039665072;-0.286195556;-0.528223745;0.242028189;-0.308048395;-0.040252695;-0.042931657;0.002678961;0;;
31.12.2001;0.001801855;-0.002583364;0.004385219;0.074449878;-0.01595693;0.090406808;0.005850123;0.044763967;-0.038913844;0.006046492;-0.001204438;0.00725093;0.009868734;0.017101411;-0.007232677;-0.464863571;-0.700790225;0.235926654;-0.281536839;-0.461957109;0.18042027;-0.29836901;-0.03852337;-0.045404113;0.006880742;0;;
31.01.2002;0.008264858;0.009270446;-0.001005589;0.065951104;0.028780478;0.037170626;0.014797629;0.046949443;-0.032151814;0.005376588;0.002452978;0.00292361;0.009369373;0.013650644;-0.004281271;-0.427033894;-0.718359782;0.291325889;0.129077732;-0.482778351;0.611856083;-0.112686877;-0.030576903;-0.036554583;0.00597768;1;;
28.02.2002;-0.009363293;0.010107712;-0.019471006;0.036852519;0.021948388;0.014904132;0.00096731;0.062694948;-0.061727637;0.003059791;0.001890234;0.001169557;0.009282841;0.013132039;-0.003849198;-0.260907798;-0.774962973;0.514055174;-0.360882942;-0.308906116;-0.051976826;-0.354381291;-0.039653896;-0.026816353;-0.012837542;1;;
29.03.2002;0.010968349;-0.012791018;0.023759368;0.044999219;-0.002921464;0.047920683;-0.001293528;0.087239013;-0.088532541;0.003716574;-0.000161739;0.003878313;0.009559624;0.01335908;-0.003799455;-0.42488635;-0.368174105;-0.056712245;-0.574746584;-0.947383406;0.372636822;-0.409603608;-0.029120484;-0.039264363;0.010143879;0;;
30.04.2002;-0.003404083;0.006789875;-0.010193958;0.045993913;0.023027476;0.022966436;-0.032425439;0.132510122;-0.16493556;0.003795551;0.001966351;0.0018292;0.009490573;0.012104377;-0.002613804;-0.443232114;-0.719420146;0.276188032;-0.48477486;0.094033031;-0.578807891;-0.6147867;-0.032425439;-0.032741089;0.00031565;1;;
31.05.2002;0.010622555;0.016907159;-0.006284604;0.058948461;0.039365315;0.019583146;-0.019043524;0.150367558;-0.169411082;0.00482583;0.003298419;0.001527411;0.009505978;0.012836455;-0.003330477;-0.770962602;-0.806184245;0.035221643;-0.123574683;-0.109642083;-0.0139326;-0.519368655;-0.022147325;-0.016387489;-0.005759836;1;;
28.06.2002;-0.010034066;0.01093102;-0.020965087;0.034911663;0.03568631;-0.000774648;-0.025523283;0.150642265;-0.176165547;0.002909756;0.002999163;-8.94072E-05;0.010020954;0.012590514;-0.00256956;-0.374651199;-0.821748362;0.447097163;-0.970489861;0.009086219;-0.97957608;-0.654754709;-0.031959163;-0.0056356;-0.026323563;1;;
31.07.2002;-0.000817484;0.015118879;-0.015936363;0.022555228;0.050031359;-0.027476131;-0.014716346;0.174132804;-0.18884915;0.001903589;0.004154837;-0.002251248;0.009707964;0.013043756;-0.003335792;-0.113005004;-0.971125631;0.858120627;-0.818272853;0.008609355;-0.826882208;-0.664315896;-0.032750521;0;-0.032750521;1;;
30.08.2002;-0.003342314;0.009268016;-0.012610329;0.015447679;0.05044697;-0.034999291;-0.008449163;0.178121706;-0.186570869;0.001322253;0.004188114;-0.00286586;0.009803343;0.013057377;-0.003254034;0.086698023;-0.975846154;1.062544177;-0.935702035;0.007099971;-0.942802007;-0.68184321;-0.035983372;0;-0.035983372;1;;
30.09.2002;-0.013209372;0.032922746;-0.046132118;0.015898912;0.064846205;-0.048947293;-0.004881944;0.203551018;-0.208432962;0.001358779;0.005352077;-0.003993298;0.009743129;0.014975134;-0.005232004;0.108567827;-0.261222242;0.369790069;-0.959329149;0.343657145;-1.302986294;-0.720949508;-0.048717427;0;-0.048717427;1;;
31.10.2002;0.018516334;-0.017221441;0.035737776;0.027922487;0.055809884;-0.027887397;0.031764893;0.162680354;-0.130915461;0.002351575;0.004651138;-0.002299563;0.010868088;0.015868492;-0.005000405;0.165346983;-0.296896212;0.462243195;-1.251678858;-0.112614035;-1.139064823;-0.770548237;-0.03110316;-0.017221441;-0.013881719;0;;
29.11.2002;0.015615442;-0.015298259;0.030913701;0.025297583;0.064030925;-0.038733342;0.078006843;0.099351147;-0.021344304;0.002134898;0.005285148;-0.003150249;0.010544147;0.014782169;-0.004238022;0.100673796;-0.083132656;0.183806452;-1.299041449;-0.205802499;-1.09323895;-0.750976404;-0.015973408;-0.032256242;0.016282834;0;;
31.12.2002;-0.015510026;0.017178761;-0.032688787;0.007579679;0.085112899;-0.077533221;0.084697244;0.08276503;0.001932214;0.000692242;0.006931991;-0.00623975;0.011713344;0.014925991;-0.003212646;0.146361756;-0.408535911;0.554897668;-1.48053322;-0.166297758;-1.314235462;-0.765163216;-0.031235686;-0.015631604;-0.015604082;1;;
31.01.2003;0.006995948;0.006482812;0.000513135;0.006311631;0.082115787;-0.075804155;0.105136151;0.07580465;0.0293315;0.000586499;0.006699688;-0.006113189;0.011644292;0.014907969;-0.003263677;0.168976928;-0.354341496;0.523318424;-1.426081319;-0.182087843;-1.243993476;-0.781542068;-0.024458262;-0.009250128;-0.015208133;0;;
28.02.2003;-0.011407307;0.01809094;-0.029498248;0.004235275;0.090668119;-0.086432844;0.137651124;0.061420377;0.076230747;0.000416165;0.007364957;-0.006948793;0.011816743;0.015248123;-0.00343138;0.164637828;-0.444062344;0.608700172;-1.475401018;-0.373588378;-1.101812639;-0.804093821;-0.035586566;0;-0.035586566;1;;
31.03.2003;0.003957531;-0.001612936;0.005570467;-0.002728852;0.10301766;-0.105746512;0.124906279;0.084035702;0.040870577;-0.00016807;0.008296464;-0.008464534;0.011414052;0.014211022;-0.00279697;0.284189346;-0.501139382;0.785328728;-1.151726731;0.349979896;-1.501706627;-0.788170215;-0.031769871;-0.001612936;-0.030156934;0;;
30.04.2003;0.012596093;-0.023613747;0.03620984;0.013282165;0.069708096;-0.056425931;0.125322734;0.070234417;0.055088317;0.001165278;0.005762829;-0.004597551;0.011924782;0.016950315;-0.005025533;-0.019174295;-0.480624037;0.461449742;-1.526511107;-0.536824357;-0.989686749;-0.799644714;-0.019573954;-0.025188596;0.005614642;0;;
30.05.2003;0.003800827;0.007400532;-0.003599705;0.006442484;0.059707856;-0.053265372;0.132243373;0.090124599;0.042118775;0.0005968;0.00497061;-0.00437381;0.011590877;0.016600656;-0.005009779;0.097863434;-0.372596175;0.470459609;-1.291637616;-0.391217454;-0.900420162;-0.890317699;-0.015847524;-0.017974473;0.002126949;1;;
30.06.2003;0.011546902;-0.008369505;0.019916406;0.028382636;0.039476092;-0.011093456;0.152530529;0.068450704;0.084079825;0.002395214;0.003362233;-0.000967019;0.011465008;0.016902902;-0.005437894;-0.286617163;-0.06769236;-0.218924802;-1.151884459;-0.717654316;-0.434230142;-0.906514769;-0.004483612;-0.02619354;0.021709928;0;;
31.07.2003;0.009957462;-0.021825488;0.03178295;0.039472469;0.001645265;0.037827204;0.145039783;0.049838698;0.095201086;0.003293127;0.000283536;0.003009591;0.011611522;0.017901882;-0.00629036;-0.522449362;0.234043258;-0.75649262;-1.095992753;-0.886556937;-0.209435816;-0.897404774;0;-0.047447342;0.047447342;0;;
